0,1,2,3,4,5,6,7,8,label
238.08129357609542,-4.8022467710148495,-2.2480391026290283,0.12224814890752088,0.12397964831483103,-0.20242563282707854,-0.026538228748949164,0.1322970333260466,0.08155792921903068,male
598.3965927227856,-1.0213740331763441,-0.881787887697747,0.02110100720407323,0.08252059091105593,-0.0312566992015712,-0.0182305162787106,0.06145400480384996,0.028553718132536893,male
988.7626671048276,3.022605416602412,2.620214490051344,-0.047709070020008626,-0.12263022535152832,0.13121295786397075,-0.016569259298721342,0.048414884665809295,0.006887979138842922,male
-32.368180646175425,-6.639115918109269,1.1572413036736993,0.17588839515291105,0.15679654971645138,-0.006942478935610754,-0.007894063387452115,0.010716256548584532,-0.03384577709513083,male
-32.28681119725109,0.33916710159982955,1.048950333763921,0.2645755412382536,0.34154245962469504,0.03731150251709124,0.008484288907266317,0.009796793135211911,-0.018289777216367237,male
-28.248279526361838,-3.561362395374883,0.474278130284957,0.33353812790705845,0.23669689990016257,-0.08219421847902006,0.025871522172479355,0.009870607312787598,0.013415504741510941,male
-30.617970349434124,0.08269007558807627,0.672095411750197,0.46705601217456155,0.28758577900520965,-0.024499077980255118,0.02359118810703859,0.01640621118915356,-0.04242738503552053,male
-31.773932543767913,-6.663248735679674,1.0150326920617112,0.06513509342708798,0.16510442769245146,0.01876041043561122,0.0018072639269183263,-0.034476698615744816,-0.005166182649926664,male
-32.50227234874859,-4.368206265078848,1.2092723096761056,0.2453440975362867,0.2018098996084372,-0.07736535088044863,0.06313117196897745,-0.08248762915168029,0.00897108026727851,male
-31.8188958512148,-0.8058092250827266,1.0057719474157645,0.5533210033854095,0.3054462636459101,-0.04465358100347963,0.02819657859277148,0.09828212198630433,-0.04803164645743928,male
-32.61137957495881,-3.4425862901204556,1.291499460450393,0.19622925522502507,0.20635120466284537,0.00016579516911945774,0.017413369120991354,0.01220380189872239,-0.014511986784990999,male
-30.273948719787096,-3.589257375896389,0.7159914548120758,0.39394268684028255,0.23915560973425998,-0.05879517017322806,0.0008357086418568624,0.08799390707811103,-0.04804008075445402,male
-31.59636561993338,-0.3456411679198061,0.8093311347611323,0.43497034309035304,0.25755451126462015,-0.05547983268325259,0.04310308935742513,0.03115870493299333,0.006581847544732254,male
-31.099780962690943,-3.3806515397996257,0.9633441544824256,-0.671082405108679,0.1416223156564591,0.08619632463274088,-0.061793919128518206,-0.09387475599789993,-0.004608868946208897,male
-1.193548607401537,2.2834161127565404,-0.531182067207699,-0.20722701052362436,0.2549326131596679,0.008197648364579252,0.17436030875080646,0.1233708338850508,-0.025500930338472148,male
25.195448333462174,3.0774793542761882,-0.6483084647708213,-0.5320925545250091,0.4237751819326549,-0.031378586867138056,-0.035025660363430355,0.036108157972498084,-0.031694214723285194,male
-28.786704043615863,1.6030138540712073,0.6592408393434739,-0.39591873540932615,0.22816421697682304,0.027313216327452695,-0.0730681791032176,0.06530976500921194,-0.045507628452564244,male
-10.73060453425802,-6.459517651883784,-0.16691333904370778,0.22135945791031192,0.06691480144475115,-0.11172062984062579,-0.02124236466630757,0.037075339859058344,-0.01019586451124311,male
-18.059636126895178,-2.922054580664863,-0.022073911852744113,0.4943865137354968,0.06180512529563116,-0.10690378752433834,-0.010793095767725613,0.06430382833769321,0.006464499938054772,male
-15.680658501934586,-3.3234364904238163,-0.035109437425482046,0.4048291518804486,0.02519573931641695,-0.10895401446931488,-0.01975148036605393,0.0676238022104793,0.007907253385157237,male
